payment_id;customer_id;staff_id;rental_id;amount;payment_date
17263.0;282.0;2.0;3408.0;4.99;20200221000000
17563.0;356.0;1.0;2405.0;2.99;20200218000000
19008.0;130.0;1.0;2982.0;6.99;20200220000000
19038.0;139.0;1.0;2659.0;0.99;20200219000000
18098.0;496.0;1.0;2567.0;2.99;20200219000000
17791.0;415.0;2.0;1867.0;4.99;20200217000000
17862.0;434.0;1.0;3014.0;2.99;20200220000000
17787.0;413.0;2.0;2545.0;4.99;20200219000000
17467.0;333.0;1.0;3110.0;2.99;20200220000000
17275.0;285.0;1.0;2249.0;5.99;20200218000000
18355.0;570.0;2.0;1417.0;4.99;20200215000000
18023.0;473.0;2.0;1748.0;0.99;20200216000000
17534.0;348.0;1.0;1654.0;2.99;20200216000000
18982.0;123.0;1.0;1751.0;0.99;20200216000000
19000.0;129.0;2.0;2795.0;4.99;20200219000000
18605.0;27.0;2.0;2512.0;2.99;20200219000000
19240.0;191.0;1.0;1278.0;0.99;20200215000000
17793.0;416.0;2.0;1158.0;2.99;20200215000000
17598.0;364.0;2.0;2442.0;2.99;20200218000000
18216.0;527.0;1.0;2422.0;0.99;20200218000000
18300.0;554.0;2.0;3278.0;2.99;20200221000000
17320.0;296.0;1.0;3034.0;0.99;20200220000000
18905.0;104.0;2.0;3273.0;2.99;20200221000000
19439.0;249.0;2.0;3175.0;7.99;20200220000000
17747.0;403.0;1.0;1249.0;8.99;20200215000000
17987.0;464.0;1.0;3167.0;2.99;20200220000000
18569.0;20.0;2.0;2136.0;3.99;20200217000000
19506.0;266.0;2.0;2065.0;4.99;20200217000000
17246.0;277.0;1.0;3344.0;2.99;20200221000000
17664.0;382.0;1.0;2389.0;0.99;20200218000000
18575.0;21.0;2.0;2830.0;4.99;20200219000000
17298.0;292.0;2.0;2258.0;3.99;20200218000000
18083.0;491.0;2.0;3031.0;4.99;20200220000000
19209.0;185.0;1.0;2459.0;4.99;20200218000000
17630.0;374.0;1.0;1548.0;1.99;20200216000000
18057.0;483.0;1.0;2855.0;4.99;20200220000000
18712.0;52.0;2.0;3196.0;4.99;20200221000000
19133.0;164.0;2.0;2589.0;2.99;20200219000000
18171.0;515.0;2.0;2513.0;0.99;20200219000000
19224.0;187.0;1.0;3402.0;2.99;20200221000000
17518.0;343.0;1.0;3407.0;0.99;20200221000000
19321.0;216.0;1.0;1672.0;3.99;20200216000000
18985.0;123.0;1.0;2594.0;2.99;20200219000000
19032.0;137.0;1.0;3436.0;5.99;20200221000000
19344.0;224.0;2.0;3282.0;4.99;20200221000000
17309.0;294.0;2.0;3330.0;2.99;20200221000000
19272.0;197.0;2.0;2781.0;2.99;20200219000000
17371.0;309.0;2.0;2644.0;3.99;20200219000000
19149.0;171.0;2.0;1676.0;0.99;20200216000000
18495.0;1.0;1.0;1185.0;5.99;20200215000000
17654.0;380.0;1.0;2440.0;2.99;20200218000000
17887.0;442.0;1.0;1774.0;2.99;20200216000000
19058.0;144.0;1.0;3145.0;2.99;20200220000000
19200.0;182.0;1.0;2049.0;2.99;20200217000000
17207.0;268.0;1.0;1394.0;2.99;20200215000000
18147.0;510.0;2.0;2806.0;0.99;20200219000000
18891.0;99.0;1.0;2368.0;2.99;20200218000000
19117.0;160.0;1.0;2465.0;2.99;20200218000000
18293.0;552.0;2.0;2320.0;0.99;20200218000000
17278.0;287.0;1.0;1247.0;7.99;20200215000000
18396.0;579.0;1.0;2522.0;3.99;20200219000000
17823.0;426.0;1.0;1842.0;7.99;20200217000000
17881.0;439.0;1.0;3294.0;6.99;20200221000000
19166.0;174.0;1.0;2326.0;5.99;20200218000000
19383.0;236.0;1.0;1262.0;0.99;20200215000000
18608.0;27.0;2.0;3420.0;3.99;20200221000000
19257.0;196.0;1.0;1182.0;5.99;20200215000000
17960.0;457.0;1.0;2030.0;0.99;20200217000000
17602.0;365.0;1.0;1303.0;1.99;20200215000000
19171.0;176.0;1.0;1741.0;7.99;20200216000000
18402.0;582.0;1.0;1719.0;2.99;20200216000000
18823.0;84.0;2.0;1815.0;0.99;20200216000000
18883.0;97.0;1.0;3459.0;0.99;20200221000000
17923.0;451.0;1.0;2671.0;1.99;20200219000000
18963.0;119.0;1.0;1179.0;7.99;20200215000000
17332.0;299.0;2.0;2664.0;4.99;20200219000000
18001.0;468.0;2.0;1229.0;2.99;20200215000000
19343.0;224.0;1.0;2277.0;2.99;20200218000000
17413.0;320.0;1.0;2216.0;4.99;20200218000000
19045.0;141.0;2.0;2895.0;7.99;20200220000000
17986.0;464.0;2.0;1277.0;4.99;20200215000000
17692.0;387.0;1.0;2068.0;0.99;20200217000000
18412.0;584.0;2.0;3317.0;6.99;20200221000000
19390.0;236.0;2.0;3460.0;2.99;20200221000000
17556.0;354.0;1.0;1491.0;0.99;20200215000000
19313.0;215.0;2.0;1376.0;4.99;20200215000000
18821.0;84.0;2.0;1195.0;0.99;20200215000000
18008.0;469.0;1.0;1680.0;9.99;20200216000000
17297.0;292.0;1.0;1901.0;3.99;20200217000000
17323.0;297.0;1.0;2067.0;2.99;20200217000000
18785.0;75.0;1.0;1920.0;4.99;20200217000000
18732.0;57.0;1.0;2105.0;0.99;20200217000000
19003.0;130.0;1.0;1630.0;2.99;20200216000000
17490.0;339.0;1.0;1536.0;4.99;20200216000000
18832.0;85.0;2.0;3418.0;3.99;20200221000000
19093.0;153.0;1.0;2224.0;0.99;20200218000000
17445.0;328.0;1.0;3024.0;4.99;20200220000000
18614.0;29.0;1.0;2655.0;0.99;20200219000000
17216.0;269.0;2.0;1909.0;2.99;20200217000000
18387.0;576.0;2.0;2799.0;4.99;20200219000000
18267.0;543.0;1.0;2426.0;2.99;20200218000000
18153.0;511.0;2.0;2966.0;10.99;20200220000000
17503.0;341.0;2.0;1520.0;7.99;20200216000000
19154.0;171.0;2.0;2788.0;2.99;20200219000000
17248.0;278.0;1.0;1978.0;2.99;20200217000000
18792.0;76.0;2.0;2111.0;0.99;20200217000000
18500.0;1.0;2.0;2363.0;0.99;20200218000000
18973.0;121.0;1.0;1833.0;1.99;20200217000000
17274.0;285.0;2.0;1302.0;3.99;20200215000000
17679.0;384.0;2.0;2935.0;3.99;20200220000000
17531.0;347.0;1.0;3026.0;4.99;20200220000000
19103.0;155.0;1.0;2869.0;4.99;20200220000000
18544.0;12.0;2.0;3135.0;2.99;20200220000000
18212.0;526.0;1.0;2828.0;2.99;20200219000000
18007.0;469.0;2.0;1399.0;0.99;20200215000000
19042.0;140.0;2.0;2332.0;6.99;20200218000000
18868.0;94.0;2.0;2620.0;4.99;20200219000000
18880.0;96.0;2.0;3463.0;0.99;20200221000000
17418.0;322.0;1.0;1588.0;8.99;20200216000000
17615.0;368.0;2.0;3275.0;4.99;20200221000000
19428.0;246.0;1.0;1968.0;2.99;20200217000000
19226.0;188.0;2.0;1927.0;0.99;20200217000000
18217.0;527.0;2.0;2496.0;0.99;20200218000000
17461.0;331.0;1.0;1415.0;2.99;20200215000000
17522.0;345.0;2.0;1210.0;0.99;20200215000000
18406.0;583.0;1.0;2429.0;9.99;20200218000000
18881.0;97.0;2.0;2083.0;2.99;20200217000000
18841.0;87.0;1.0;1904.0;2.99;20200217000000
19107.0;156.0;1.0;2658.0;4.99;20200219000000
19080.0;149.0;2.0;1996.0;6.99;20200217000000
17848.0;431.0;1.0;2096.0;4.99;20200217000000
18176.0;516.0;1.0;2017.0;0.99;20200217000000
18504.0;3.0;1.0;1726.0;6.99;20200216000000
18071.0;488.0;2.0;1655.0;3.99;20200216000000
19236.0;190.0;1.0;2057.0;4.99;20200217000000
19243.0;191.0;1.0;2051.0;4.99;20200217000000
18895.0;100.0;2.0;3468.0;6.99;20200222000000
19395.0;237.0;2.0;3069.0;2.99;20200220000000
17230.0;273.0;1.0;3202.0;0.99;20200221000000
19178.0;177.0;1.0;1393.0;2.99;20200215000000
19231.0;189.0;2.0;2905.0;1.99;20200220000000
17897.0;446.0;2.0;2520.0;6.99;20200219000000
17226.0;273.0;2.0;1391.0;6.99;20200215000000
18802.0;78.0;2.0;2949.0;6.99;20200220000000
17310.0;295.0;1.0;1184.0;5.99;20200215000000
17527.0;346.0;2.0;3372.0;2.99;20200221000000
18433.0;590.0;2.0;1456.0;7.99;20200215000000
17718.0;393.0;1.0;1611.0;6.99;20200216000000
18492.0;208.0;2.0;2592.0;0.99;20200219000000
18699.0;49.0;2.0;1237.0;9.99;20200215000000
19412.0;242.0;2.0;1304.0;4.99;20200215000000
17841.0;430.0;2.0;1207.0;0.99;20200215000000
18133.0;506.0;1.0;1467.0;2.99;20200215000000
17722.0;393.0;2.0;3001.0;2.99;20200220000000
18958.0;117.0;1.0;1755.0;2.99;20200216000000
18611.0;28.0;2.0;2299.0;3.99;20200218000000
19260.0;196.0;1.0;2681.0;0.99;20200219000000
18836.0;86.0;1.0;2141.0;4.99;20200217000000
19365.0;230.0;1.0;2777.0;0.99;20200219000000
19461.0;255.0;2.0;3442.0;2.99;20200221000000
18871.0;95.0;2.0;1261.0;1.99;20200215000000
17811.0;422.0;2.0;2747.0;2.99;20200219000000
18230.0;533.0;1.0;1421.0;5.99;20200215000000
19317.0;215.0;2.0;2918.0;2.99;20200220000000
18887.0;98.0;1.0;2445.0;0.99;20200218000000
18377.0;574.0;1.0;2632.0;0.99;20200219000000
18410.0;583.0;1.0;3424.0;0.99;20200221000000
17843.0;430.0;1.0;1538.0;2.99;20200216000000
18264.0;542.0;1.0;2610.0;4.99;20200219000000
18223.0;529.0;2.0;3354.0;0.99;20200221000000
18428.0;589.0;1.0;1439.0;4.99;20200215000000
19168.0;175.0;2.0;1495.0;0.99;20200215000000
18131.0;505.0;1.0;3137.0;5.99;20200220000000
18419.0;587.0;2.0;1330.0;2.99;20200215000000
19057.0;144.0;2.0;3019.0;4.99;20200220000000
17789.0;414.0;1.0;2559.0;9.99;20200219000000
18418.0;586.0;2.0;1540.0;0.99;20200216000000
17983.0;463.0;2.0;2527.0;4.99;20200219000000
17606.0;365.0;2.0;3156.0;0.99;20200220000000
18480.0;204.0;2.0;2186.0;2.99;20200218000000
19212.0;186.0;1.0;1192.0;4.99;20200215000000
18405.0;583.0;1.0;1428.0;3.99;20200215000000
18333.0;562.0;1.0;2746.0;3.99;20200219000000
18987.0;125.0;1.0;1481.0;2.99;20200215000000
18132.0;506.0;1.0;1446.0;6.99;20200215000000
18781.0;74.0;1.0;2498.0;1.99;20200219000000
17660.0;381.0;1.0;1878.0;1.99;20200217000000
17596.0;363.0;2.0;3281.0;2.99;20200221000000
18304.0;556.0;2.0;2593.0;5.99;20200219000000
19463.0;256.0;2.0;1965.0;0.99;20200217000000
17868.0;437.0;1.0;2792.0;2.99;20200219000000
19153.0;171.0;2.0;2599.0;5.99;20200219000000
17342.0;301.0;2.0;2925.0;2.99;20200220000000
19227.0;188.0;1.0;2515.0;4.99;20200219000000
19018.0;133.0;2.0;2665.0;7.99;20200219000000
18975.0;122.0;2.0;1442.0;7.99;20200215000000
19490.0;261.0;2.0;2392.0;0.99;20200218000000
17219.0;270.0;1.0;1896.0;6.99;20200217000000
17733.0;397.0;1.0;1769.0;5.99;20200216000000
19022.0;134.0;2.0;1784.0;0.99;20200216000000
18000.0;467.0;1.0;3250.0;6.99;20200221000000
19244.0;191.0;2.0;2555.0;2.99;20200219000000
19326.0;217.0;1.0;2842.0;4.99;20200220000000
18461.0;597.0;1.0;2696.0;4.99;20200219000000
17963.0;457.0;1.0;2762.0;3.99;20200219000000
17327.0;298.0;2.0;1454.0;4.99;20200215000000
19181.0;177.0;1.0;1738.0;0.99;20200216000000
19097.0;154.0;1.0;1963.0;0.99;20200217000000
17916.0;450.0;2.0;2278.0;0.99;20200218000000
18078.0;491.0;2.0;1198.0;2.99;20200215000000
18474.0;203.0;2.0;2939.0;7.99;20200220000000
18818.0;83.0;1.0;1591.0;5.99;20200216000000
17746.0;403.0;2.0;1221.0;4.99;20200215000000
18772.0;69.0;1.0;1549.0;2.99;20200216000000
17867.0;437.0;2.0;2239.0;5.99;20200218000000
18420.0;587.0;2.0;2034.0;4.99;20200217000000
17214.0;268.0;1.0;3361.0;1.99;20200221000000
17546.0;351.0;1.0;1869.0;0.99;20200217000000
18081.0;491.0;1.0;2259.0;4.99;20200218000000
18353.0;569.0;2.0;1668.0;5.99;20200216000000
18838.0;86.0;1.0;3207.0;0.99;20200221000000
18702.0;49.0;2.0;3235.0;4.99;20200221000000
18796.0;77.0;1.0;1710.0;4.99;20200216000000
19230.0;189.0;1.0;1834.0;0.99;20200217000000
17603.0;365.0;1.0;1578.0;6.99;20200216000000
17285.0;289.0;1.0;2387.0;6.99;20200218000000
17561.0;355.0;1.0;1612.0;2.99;20200216000000
17473.0;336.0;2.0;2212.0;2.99;20200218000000
18999.0;129.0;2.0;2768.0;0.99;20200219000000
18618.0;29.0;2.0;2801.0;2.99;20200219000000
18365.0;571.0;1.0;2327.0;2.99;20200218000000
17950.0;455.0;2.0;2356.0;0.99;20200218000000
18362.0;571.0;2.0;1400.0;3.99;20200215000000
18897.0;102.0;2.0;2419.0;8.99;20200218000000
18675.0;42.0;1.0;2302.0;4.99;20200218000000
17775.0;409.0;2.0;2310.0;8.99;20200218000000
18656.0;38.0;1.0;2550.0;1.99;20200219000000
17659.0;381.0;1.0;1402.0;3.99;20200215000000
19246.0;193.0;1.0;1325.0;4.99;20200215000000
18991.0;126.0;1.0;3450.0;2.99;20200221000000
18625.0;31.0;2.0;1656.0;4.99;20200216000000
17212.0;268.0;2.0;2858.0;2.99;20200220000000
18161.0;514.0;2.0;1692.0;4.99;20200216000000
19454.0;254.0;2.0;1390.0;0.99;20200215000000
17740.0;400.0;2.0;1364.0;0.99;20200215000000
17958.0;457.0;2.0;1453.0;4.99;20200215000000
19083.0;149.0;2.0;2383.0;7.99;20200218000000
17984.0;463.0;1.0;3217.0;2.99;20200221000000
19074.0;148.0;2.0;1517.0;6.99;20200216000000
18861.0;92.0;1.0;2521.0;0.99;20200219000000
17605.0;365.0;1.0;2525.0;2.99;20200219000000
18458.0;596.0;1.0;1644.0;1.99;20200216000000
19338.0;222.0;1.0;1368.0;8.99;20200215000000
18421.0;587.0;1.0;2220.0;2.99;20200218000000
18729.0;56.0;1.0;2485.0;4.99;20200218000000
17778.0;410.0;1.0;2255.0;4.99;20200218000000
18028.0;474.0;2.0;2944.0;7.99;20200220000000
18703.0;50.0;1.0;1223.0;2.99;20200215000000
18709.0;52.0;1.0;1196.0;4.99;20200215000000
17687.0;386.0;2.0;1819.0;5.99;20200216000000
19254.0;194.0;1.0;2347.0;2.99;20200218000000
17372.0;309.0;2.0;2688.0;6.99;20200219000000
17375.0;310.0;2.0;1918.0;3.99;20200217000000
18209.0;526.0;2.0;1972.0;2.99;20200217000000
19186.0;178.0;2.0;1745.0;3.99;20200216000000
19432.0;247.0;1.0;2288.0;5.99;20200218000000
18741.0;59.0;1.0;2921.0;3.99;20200220000000
17949.0;455.0;1.0;1906.0;2.99;20200217000000
18909.0;106.0;1.0;2295.0;4.99;20200218000000
18653.0;37.0;2.0;1812.0;1.99;20200216000000
18332.0;562.0;1.0;2705.0;4.99;20200219000000
18072.0;488.0;2.0;1704.0;5.99;20200216000000
17662.0;381.0;1.0;2418.0;4.99;20200218000000
17271.0;284.0;2.0;2813.0;6.99;20200219000000
18649.0;35.0;1.0;2743.0;2.99;20200219000000
18087.0;492.0;2.0;1956.0;4.99;20200217000000
18510.0;4.0;2.0;1735.0;0.99;20200216000000
17758.0;405.0;2.0;1953.0;5.99;20200217000000
18503.0;3.0;1.0;1546.0;8.99;20200216000000
17294.0;291.0;1.0;1191.0;2.99;20200215000000
18559.0;17.0;1.0;2684.0;8.99;20200219000000
17720.0;393.0;2.0;2219.0;2.99;20200218000000
17289.0;290.0;1.0;1220.0;6.99;20200215000000
17719.0;393.0;2.0;1915.0;1.99;20200217000000
18839.0;86.0;2.0;3270.0;4.99;20200221000000
19176.0;176.0;2.0;2503.0;1.99;20200219000000
18229.0;532.0;2.0;2821.0;3.99;20200219000000
19019.0;133.0;1.0;3006.0;0.99;20200220000000
17613.0;368.0;1.0;2694.0;4.99;20200219000000
18337.0;564.0;2.0;1705.0;2.99;20200216000000
18587.0;24.0;2.0;2963.0;7.99;20200220000000
18139.0;507.0;2.0;2283.0;4.99;20200218000000
17217.0;269.0;2.0;2493.0;6.99;20200218000000
17335.0;299.0;1.0;3074.0;0.99;20200220000000
17493.0;339.0;1.0;3335.0;4.99;20200221000000
19031.0;137.0;2.0;3058.0;3.99;20200220000000
18491.0;208.0;1.0;1949.0;5.99;20200217000000
18624.0;30.0;2.0;2730.0;2.99;20200219000000
18659.0;38.0;2.0;3392.0;3.99;20200221000000
18129.0;505.0;2.0;1886.0;4.99;20200217000000
17689.0;386.0;1.0;3351.0;2.99;20200221000000
18352.0;569.0;1.0;1463.0;6.99;20200215000000
18542.0;12.0;2.0;2500.0;5.99;20200219000000
18034.0;477.0;1.0;2187.0;2.99;20200218000000
17705.0;390.0;2.0;1730.0;2.99;20200216000000
18374.0;574.0;1.0;1559.0;0.99;20200216000000
19518.0;16.0;1.0;4591.0;1.99;20200218000000
18691.0;46.0;2.0;2975.0;4.99;20200220000000
18391.0;577.0;2.0;3401.0;6.99;20200221000000
17590.0;362.0;2.0;3197.0;2.99;20200221000000
19157.0;172.0;1.0;2052.0;0.99;20200217000000
17620.0;371.0;1.0;1573.0;6.99;20200216000000
18801.0;78.0;1.0;2207.0;2.99;20200218000000
19366.0;231.0;2.0;2423.0;0.99;20200218000000
18324.0;561.0;2.0;1620.0;4.99;20200216000000
17466.0;333.0;1.0;2929.0;1.99;20200220000000
18191.0;520.0;1.0;2772.0;4.99;20200219000000
17763.0;406.0;2.0;2150.0;3.99;20200218000000
18224.0;530.0;2.0;1273.0;1.99;20200215000000
17872.0;438.0;2.0;2206.0;0.99;20200218000000
17457.0;330.0;2.0;1511.0;5.99;20200216000000
17959.0;457.0;2.0;1727.0;0.99;20200216000000
18119.0;501.0;1.0;3412.0;7.99;20200221000000
18484.0;205.0;1.0;1767.0;0.99;20200216000000
17969.0;459.0;2.0;1876.0;0.99;20200217000000
17385.0;313.0;1.0;2617.0;7.99;20200219000000
18494.0;208.0;2.0;2907.0;0.99;20200220000000
19198.0;181.0;2.0;3469.0;4.99;20200222000000
18268.0;543.0;2.0;3070.0;4.99;20200220000000
19346.0;226.0;2.0;3414.0;2.99;20200221000000
19152.0;171.0;1.0;2497.0;4.99;20200219000000
17336.0;299.0;2.0;3223.0;2.99;20200221000000
18111.0;499.0;2.0;1830.0;4.99;20200216000000
18775.0;71.0;2.0;1873.0;2.99;20200217000000
18539.0;11.0;1.0;3192.0;0.99;20200221000000
17423.0;322.0;2.0;3413.0;8.99;20200221000000
19477.0;259.0;2.0;2375.0;5.99;20200218000000
18244.0;536.0;2.0;1962.0;2.99;20200217000000
18547.0;13.0;1.0;2209.0;4.99;20200218000000
19304.0;213.0;1.0;2509.0;0.99;20200219000000
19442.0;251.0;2.0;3422.0;7.99;20200221000000
18632.0;31.0;2.0;2648.0;4.99;20200219000000
17399.0;317.0;1.0;3251.0;0.99;20200221000000
18029.0;476.0;1.0;1682.0;3.99;20200216000000
18443.0;592.0;1.0;1479.0;2.99;20200215000000
19424.0;245.0;1.0;1377.0;2.99;20200215000000
17244.0;277.0;1.0;3247.0;5.99;20200221000000
19269.0;197.0;2.0;1919.0;4.99;20200217000000
18112.0;499.0;2.0;3241.0;1.99;20200221000000
19076.0;148.0;2.0;2843.0;3.99;20200220000000
17905.0;448.0;1.0;1313.0;5.99;20200215000000
18977.0;122.0;1.0;2253.0;0.99;20200218000000
19055.0;144.0;1.0;1943.0;0.99;20200217000000
18876.0;96.0;2.0;1437.0;0.99;20200215000000
17270.0;284.0;1.0;1171.0;0.99;20200215000000
19445.0;252.0;2.0;2716.0;4.99;20200219000000
19194.0;180.0;1.0;2798.0;2.99;20200219000000
19335.0;221.0;2.0;2473.0;2.99;20200218000000
17314.0;295.0;1.0;2431.0;1.99;20200218000000
18382.0;576.0;1.0;1366.0;4.99;20200215000000
19239.0;191.0;2.0;1173.0;2.99;20200215000000
19136.0;165.0;2.0;3195.0;2.99;20200221000000
17731.0;396.0;2.0;1385.0;4.99;20200215000000
18935.0;112.0;1.0;1835.0;4.99;20200217000000
17903.0;447.0;1.0;2025.0;4.99;20200217000000
18600.0;26.0;1.0;2745.0;4.99;20200219000000
17933.0;452.0;2.0;2661.0;0.99;20200219000000
17955.0;456.0;1.0;2192.0;4.99;20200218000000
18165.0;514.0;2.0;3084.0;2.99;20200220000000
17839.0;429.0;2.0;1916.0;7.99;20200217000000
19358.0;229.0;1.0;3277.0;7.99;20200221000000
19203.0;183.0;1.0;1279.0;0.99;20200215000000
18094.0;495.0;2.0;2074.0;2.99;20200217000000
18022.0;472.0;1.0;3254.0;0.99;20200221000000
19481.0;260.0;1.0;2091.0;10.99;20200217000000
19241.0;191.0;1.0;1677.0;2.99;20200216000000
17585.0;361.0;1.0;2851.0;2.99;20200220000000
18437.0;590.0;1.0;2964.0;9.99;20200220000000
19288.0;201.0;1.0;3364.0;7.99;20200221000000
17878.0;439.0;2.0;2097.0;4.99;20200217000000
18943.0;113.0;1.0;3124.0;8.99;20200220000000
18025.0;473.0;2.0;2553.0;4.99;20200219000000
17802.0;419.0;2.0;2793.0;2.99;20200219000000
18663.0;39.0;2.0;2439.0;4.99;20200218000000
18479.0;204.0;2.0;1894.0;7.99;20200217000000
18540.0;12.0;2.0;1752.0;5.99;20200216000000
18673.0;42.0;2.0;2056.0;2.99;20200217000000
18580.0;23.0;1.0;3015.0;5.99;20200220000000
18955.0;116.0;2.0;1913.0;4.99;20200217000000
18932.0;111.0;2.0;2297.0;4.99;20200218000000
17810.0;422.0;1.0;1897.0;4.99;20200217000000
19514.0;267.0;2.0;2699.0;2.99;20200219000000
18822.0;84.0;2.0;1320.0;4.99;20200215000000
18144.0;510.0;2.0;1757.0;0.99;20200216000000
17710.0;391.0;2.0;1931.0;0.99;20200217000000
18830.0;85.0;1.0;3165.0;4.99;20200220000000
17632.0;374.0;2.0;2487.0;4.99;20200218000000
18535.0;10.0;1.0;2814.0;0.99;20200219000000
18316.0;559.0;2.0;2576.0;4.99;20200219000000
18290.0;550.0;1.0;3272.0;10.99;20200221000000
18966.0;120.0;1.0;1374.0;3.99;20200215000000
18886.0;98.0;1.0;2213.0;4.99;20200218000000
17312.0;295.0;2.0;1935.0;2.99;20200217000000
17489.0;339.0;2.0;1432.0;3.99;20200215000000
18327.0;561.0;1.0;2548.0;0.99;20200219000000
18704.0;50.0;1.0;1785.0;4.99;20200216000000
17610.0;368.0;1.0;1186.0;0.99;20200215000000
18312.0;558.0;1.0;2411.0;1.99;20200218000000
17580.0;360.0;2.0;2402.0;6.99;20200218000000
19072.0;147.0;2.0;3011.0;5.99;20200220000000
