payment_id;customer_id;staff_id;rental_id;amount;payment_date
26985.0;427.0;2.0;5476.0;2.99;20200410000000
27645.0;487.0;2.0;4854.0;2.99;20200408000000
29525.0;47.0;2.0;8159.0;4.99;20200428000000
31609.0;238.0;1.0;8310.0;8.99;20200429000000
30824.0;161.0;2.0;6873.0;4.99;20200412000000
26367.0;371.0;1.0;9117.0;8.99;20200430000000
25455.0;293.0;2.0;5765.0;3.99;20200410000000
31598.0;237.0;2.0;8799.0;6.99;20200429000000
30828.0;161.0;2.0;9421.0;0.99;20200430000000
26068.0;347.0;2.0;3666.0;4.99;20200406000000
31113.0;186.0;2.0;9303.0;2.99;20200430000000
29005.0;2.0;1.0;5636.0;2.99;20200410000000
30203.0;107.0;2.0;5798.0;3.99;20200410000000
27886.0;508.0;2.0;7322.0;3.99;20200427000000
29272.0;27.0;1.0;4510.0;5.99;20200408000000
26025.0;342.0;2.0;9956.0;4.99;20200430000000
28756.0;587.0;2.0;8776.0;5.99;20200429000000
30906.0;168.0;2.0;8352.0;1.99;20200429000000
28381.0;555.0;1.0;8161.0;0.99;20200428000000
28247.0;539.0;1.0;9777.0;7.99;20200430000000
25725.0;316.0;2.0;7339.0;2.99;20200427000000
26932.0;423.0;2.0;7141.0;2.99;20200427000000
28949.0;205.0;2.0;7976.0;7.99;20200428000000
25476.0;295.0;1.0;4432.0;1.99;20200407000000
29271.0;27.0;2.0;4038.0;0.99;20200407000000
25531.0;299.0;1.0;5642.0;2.99;20200410000000
29587.0;52.0;1.0;8686.0;4.99;20200429000000
28299.0;546.0;1.0;5629.0;0.99;20200410000000
27240.0;450.0;1.0;5999.0;7.99;20200411000000
27419.0;468.0;2.0;7292.0;4.99;20200427000000
25612.0;306.0;2.0;4596.0;1.99;20200408000000
27900.0;509.0;1.0;8114.0;8.99;20200428000000
30453.0;129.0;1.0;4896.0;2.99;20200408000000
28859.0;595.0;1.0;5952.0;1.99;20200410000000
27386.0;464.0;2.0;6601.0;3.99;20200412000000
30820.0;161.0;2.0;4187.0;0.99;20200407000000
28752.0;587.0;2.0;5243.0;3.99;20200409000000
29132.0;13.0;1.0;6870.0;0.99;20200412000000
29390.0;36.0;2.0;6030.0;0.99;20200411000000
28416.0;558.0;1.0;8858.0;4.99;20200430000000
27538.0;478.0;2.0;8488.0;4.99;20200429000000
26374.0;372.0;2.0;6692.0;4.99;20200412000000
30764.0;156.0;2.0;6540.0;6.99;20200412000000
29665.0;61.0;1.0;7027.0;7.99;20200427000000
31084.0;183.0;2.0;9672.0;5.99;20200430000000
25415.0;290.0;1.0;6952.0;4.99;20200427000000
28038.0;522.0;1.0;7955.0;2.99;20200428000000
31415.0;222.0;1.0;8787.0;4.99;20200429000000
26380.0;372.0;1.0;8358.0;0.99;20200429000000
28751.0;587.0;2.0;3969.0;0.99;20200406000000
26083.0;347.0;1.0;9876.0;2.99;20200430000000
27117.0;439.0;2.0;8703.0;2.99;20200429000000
30880.0;166.0;1.0;8052.0;5.99;20200428000000
28163.0;532.0;1.0;6730.0;3.99;20200412000000
28789.0;590.0;1.0;5991.0;4.99;20200411000000
28030.0;522.0;2.0;4078.0;4.99;20200407000000
26268.0;363.0;1.0;7256.0;2.99;20200427000000
30761.0;156.0;2.0;5534.0;4.99;20200410000000
25437.0;292.0;2.0;5095.0;4.99;20200409000000
30751.0;155.0;1.0;6066.0;5.99;20200411000000
25650.0;309.0;2.0;6480.0;4.99;20200412000000
30017.0;91.0;1.0;8313.0;0.99;20200429000000
26778.0;408.0;2.0;8902.0;6.99;20200430000000
31209.0;197.0;2.0;4739.0;4.99;20200408000000
31528.0;232.0;2.0;7653.0;4.99;20200428000000
26021.0;342.0;1.0;9164.0;2.99;20200430000000
25241.0;275.0;2.0;9258.0;2.99;20200430000000
29925.0;84.0;1.0;7854.0;2.99;20200428000000
29299.0;29.0;2.0;4535.0;0.99;20200408000000
28294.0;545.0;2.0;9810.0;2.99;20200430000000
26904.0;420.0;2.0;7081.0;2.99;20200427000000
28720.0;584.0;2.0;3895.0;7.99;20200406000000
31901.0;265.0;1.0;7704.0;2.99;20200428000000
31630.0;240.0;2.0;6470.0;0.99;20200412000000
30451.0;129.0;2.0;4256.0;2.99;20200407000000
31815.0;258.0;1.0;4677.0;5.99;20200408000000
28651.0;578.0;2.0;9970.0;4.99;20200430000000
28542.0;570.0;1.0;4069.0;0.99;20200407000000
28123.0;529.0;2.0;6541.0;5.99;20200412000000
28588.0;573.0;2.0;9846.0;4.99;20200430000000
26152.0;354.0;2.0;5556.0;4.99;20200410000000
28757.0;587.0;2.0;9720.0;6.99;20200430000000
25527.0;299.0;2.0;3497.0;0.99;20200406000000
26338.0;369.0;2.0;3903.0;2.99;20200406000000
31257.0;201.0;2.0;7606.0;2.99;20200428000000
28611.0;575.0;2.0;8711.0;2.99;20200429000000
29484.0;43.0;1.0;5831.0;2.99;20200410000000
31045.0;180.0;2.0;5773.0;0.99;20200410000000
28029.0;522.0;1.0;3594.0;0.99;20200406000000
25370.0;286.0;1.0;7422.0;2.99;20200427000000
26720.0;404.0;1.0;5632.0;3.99;20200410000000
28439.0;560.0;1.0;8753.0;2.99;20200429000000
25420.0;290.0;1.0;9413.0;0.99;20200430000000
26597.0;392.0;2.0;8612.0;9.99;20200429000000
25618.0;306.0;2.0;7701.0;2.99;20200428000000
25556.0;301.0;2.0;5511.0;4.99;20200410000000
25338.0;284.0;1.0;5161.0;6.99;20200409000000
28889.0;598.0;1.0;3972.0;4.99;20200406000000
27782.0;499.0;2.0;5392.0;2.99;20200409000000
30525.0;135.0;1.0;7734.0;0.99;20200428000000
25705.0;314.0;2.0;8022.0;6.99;20200428000000
30912.0;168.0;2.0;9857.0;6.99;20200430000000
26428.0;376.0;1.0;8420.0;5.99;20200429000000
28930.0;204.0;1.0;4043.0;0.99;20200407000000
25715.0;315.0;1.0;6661.0;4.99;20200412000000
27789.0;499.0;2.0;8130.0;4.99;20200428000000
30436.0;128.0;2.0;5997.0;4.99;20200411000000
26050.0;345.0;2.0;9207.0;2.99;20200430000000
27784.0;499.0;1.0;5956.0;4.99;20200410000000
25510.0;297.0;1.0;6156.0;4.99;20200411000000
30678.0;148.0;1.0;5372.0;4.99;20200409000000
26347.0;369.0;2.0;9543.0;0.99;20200430000000
25761.0;319.0;2.0;9044.0;0.99;20200430000000
27122.0;440.0;2.0;5423.0;2.99;20200409000000
30719.0;151.0;1.0;10078.0;2.99;20200430000000
25536.0;299.0;2.0;7862.0;9.99;20200428000000
28438.0;560.0;1.0;7891.0;3.99;20200428000000
26472.0;381.0;2.0;3812.0;0.99;20200406000000
26974.0;426.0;2.0;4398.0;4.99;20200407000000
28556.0;571.0;1.0;4162.0;4.99;20200407000000
27383.0;464.0;1.0;4337.0;5.99;20200407000000
30277.0;114.0;1.0;5418.0;0.99;20200409000000
28952.0;206.0;1.0;3533.0;5.99;20200406000000
27224.0;448.0;2.0;4206.0;2.99;20200407000000
29143.0;14.0;1.0;4952.0;0.99;20200408000000
30788.0;158.0;1.0;5672.0;2.99;20200410000000
30032.0;92.0;1.0;7073.0;4.99;20200427000000
30625.0;144.0;2.0;5526.0;7.99;20200410000000
27689.0;491.0;1.0;4392.0;2.99;20200407000000
29709.0;64.0;2.0;10185.0;0.99;20200501000000
27078.0;436.0;2.0;8027.0;5.99;20200428000000
29893.0;81.0;2.0;4983.0;9.99;20200409000000
27816.0;502.0;2.0;6414.0;7.99;20200411000000
30026.0;92.0;2.0;5497.0;5.99;20200410000000
27062.0;435.0;1.0;3918.0;8.99;20200406000000
27599.0;484.0;1.0;4214.0;4.99;20200407000000
26421.0;376.0;1.0;4554.0;5.99;20200408000000
25933.0;334.0;1.0;8977.0;7.99;20200430000000
31425.0;224.0;2.0;4411.0;3.99;20200407000000
28764.0;588.0;1.0;5335.0;4.99;20200409000000
27353.0;461.0;2.0;9499.0;4.99;20200501000000
30106.0;99.0;2.0;8514.0;0.99;20200429000000
29962.0;88.0;2.0;3524.0;0.99;20200406000000
26789.0;409.0;1.0;6596.0;2.99;20200412000000
26038.0;344.0;2.0;7480.0;4.99;20200427000000
31732.0;249.0;2.0;7881.0;4.99;20200428000000
26926.0;422.0;2.0;9541.0;4.99;20200430000000
29732.0;67.0;2.0;4090.0;4.99;20200407000000
26741.0;406.0;2.0;5098.0;4.99;20200409000000
25382.0;287.0;2.0;7402.0;2.99;20200427000000
26336.0;368.0;1.0;9833.0;6.99;20200430000000
31645.0;241.0;2.0;6090.0;6.99;20200411000000
26035.0;344.0;2.0;4028.0;5.99;20200407000000
27439.0;469.0;1.0;7914.0;4.99;20200428000000
30950.0;172.0;1.0;6875.0;5.99;20200412000000
31296.0;211.0;2.0;4441.0;5.99;20200407000000
28288.0;545.0;1.0;3975.0;5.99;20200406000000
30249.0;111.0;2.0;9933.0;0.99;20200430000000
26290.0;365.0;1.0;8856.0;3.99;20200430000000
26939.0;423.0;2.0;9026.0;2.99;20200430000000
26744.0;406.0;2.0;6439.0;2.99;20200412000000
30574.0;139.0;2.0;5265.0;7.99;20200409000000
30271.0;113.0;2.0;7587.0;2.99;20200427000000
29303.0;29.0;1.0;7451.0;6.99;20200427000000
26665.0;399.0;2.0;6006.0;2.99;20200411000000
29865.0;78.0;2.0;8920.0;4.99;20200430000000
25802.0;323.0;2.0;7695.0;5.99;20200428000000
31830.0;259.0;1.0;7817.0;4.99;20200428000000
28343.0;551.0;2.0;3996.0;5.99;20200407000000
30740.0;154.0;1.0;4850.0;5.99;20200408000000
28042.0;522.0;1.0;9047.0;7.99;20200430000000
31496.0;229.0;2.0;7629.0;0.99;20200428000000
25867.0;329.0;1.0;9381.0;0.99;20200430000000
29877.0;79.0;1.0;9814.0;1.99;20200430000000
30287.0;114.0;1.0;8590.0;10.99;20200429000000
27648.0;487.0;1.0;7097.0;2.99;20200427000000
29922.0;84.0;1.0;5971.0;5.99;20200411000000
29982.0;89.0;2.0;7995.0;4.99;20200428000000
31749.0;251.0;1.0;9196.0;2.99;20200430000000
27322.0;459.0;1.0;5695.0;0.99;20200410000000
28498.0;566.0;1.0;3998.0;3.99;20200407000000
25293.0;280.0;2.0;9103.0;0.99;20200430000000
28051.0;523.0;2.0;5932.0;2.99;20200410000000
27583.0;482.0;2.0;5880.0;2.99;20200410000000
31117.0;187.0;1.0;4429.0;4.99;20200407000000
28996.0;1.0;1.0;5326.0;4.99;20200409000000
27901.0;509.0;1.0;8214.0;5.99;20200429000000
29759.0;69.0;1.0;9612.0;2.99;20200430000000
25452.0;293.0;2.0;4343.0;0.99;20200407000000
30081.0;97.0;2.0;8438.0;2.99;20200429000000
31386.0;220.0;2.0;6412.0;0.99;20200411000000
26887.0;419.0;2.0;5863.0;0.99;20200410000000
28668.0;580.0;2.0;3571.0;1.99;20200406000000
28349.0;551.0;1.0;9287.0;2.99;20200430000000
29599.0;54.0;2.0;5055.0;1.99;20200409000000
28976.0;207.0;2.0;7306.0;5.99;20200427000000
29423.0;39.0;1.0;4419.0;5.99;20200407000000
25799.0;323.0;1.0;6840.0;3.99;20200412000000
31270.0;209.0;2.0;7752.0;5.99;20200428000000
28149.0;531.0;2.0;7753.0;6.99;20200428000000
31552.0;234.0;2.0;4686.0;0.99;20200408000000
31463.0;227.0;1.0;5046.0;3.99;20200409000000
27454.0;470.0;1.0;7663.0;4.99;20200428000000
29898.0;82.0;1.0;3680.0;2.99;20200406000000
26937.0;423.0;2.0;8082.0;3.99;20200428000000
28468.0;563.0;1.0;4883.0;0.99;20200408000000
28098.0;527.0;1.0;5365.0;0.99;20200409000000
30533.0;136.0;1.0;6585.0;8.99;20200412000000
29951.0;87.0;1.0;5628.0;3.99;20200410000000
27852.0;505.0;1.0;6441.0;0.99;20200412000000
30879.0;166.0;1.0;7581.0;2.99;20200427000000
30193.0;106.0;2.0;6992.0;0.99;20200427000000
31835.0;260.0;2.0;4054.0;0.99;20200407000000
31760.0;252.0;1.0;8899.0;0.99;20200430000000
30258.0;112.0;2.0;9609.0;4.99;20200430000000
25796.0;323.0;2.0;4572.0;1.99;20200408000000
28433.0;560.0;1.0;4453.0;0.99;20200408000000
26511.0;384.0;2.0;7799.0;0.99;20200428000000
31335.0;214.0;2.0;7826.0;5.99;20200428000000
31653.0;242.0;1.0;3471.0;4.99;20200405000000
30205.0;107.0;2.0;6133.0;0.99;20200411000000
31442.0;225.0;2.0;6532.0;2.99;20200412000000
25870.0;330.0;2.0;3659.0;2.99;20200406000000
30388.0;124.0;2.0;4709.0;2.99;20200408000000
29699.0;64.0;2.0;6457.0;0.99;20200412000000
26652.0;397.0;1.0;8103.0;6.99;20200428000000
29084.0;8.0;2.0;10141.0;0.99;20200430000000
29297.0;29.0;2.0;4262.0;6.99;20200407000000
30682.0;148.0;1.0;7656.0;0.99;20200428000000
25963.0;337.0;1.0;3626.0;5.99;20200406000000
29859.0;78.0;1.0;6005.0;0.99;20200411000000
26001.0;340.0;2.0;7617.0;2.99;20200428000000
29393.0;36.0;2.0;7919.0;6.99;20200428000000
30058.0;95.0;1.0;10130.0;0.99;20200430000000
30721.0;152.0;1.0;3786.0;7.99;20200406000000
30977.0;174.0;1.0;8754.0;4.99;20200429000000
26135.0;352.0;1.0;7033.0;2.99;20200427000000
25847.0;327.0;1.0;6618.0;2.99;20200412000000
29545.0;49.0;2.0;7742.0;8.99;20200428000000
30555.0;138.0;2.0;3481.0;2.99;20200405000000
28520.0;567.0;2.0;7340.0;2.99;20200427000000
30599.0;141.0;1.0;9584.0;4.99;20200430000000
27868.0;507.0;2.0;4455.0;2.99;20200408000000
28243.0;539.0;1.0;7781.0;2.99;20200428000000
29108.0;11.0;2.0;6146.0;6.99;20200411000000
27514.0;475.0;1.0;9737.0;2.99;20200430000000
31135.0;189.0;1.0;3763.0;0.99;20200406000000
28844.0;594.0;1.0;4154.0;3.99;20200407000000
25319.0;283.0;2.0;3590.0;4.99;20200406000000
27042.0;433.0;1.0;5969.0;8.99;20200411000000
31444.0;225.0;1.0;7524.0;6.99;20200427000000
30031.0;92.0;2.0;6277.0;6.99;20200411000000
30547.0;137.0;1.0;8106.0;4.99;20200428000000
26681.0;401.0;1.0;4059.0;0.99;20200407000000
30354.0;121.0;2.0;6780.0;4.99;20200412000000
29928.0;84.0;2.0;9074.0;2.99;20200430000000
30651.0;145.0;1.0;9156.0;2.99;20200430000000
29748.0;68.0;2.0;9642.0;4.99;20200430000000
27558.0;480.0;2.0;5633.0;2.99;20200410000000
28763.0;588.0;2.0;5203.0;2.99;20200409000000
27563.0;480.0;1.0;8967.0;6.99;20200430000000
27826.0;502.0;1.0;9599.0;4.99;20200430000000
27998.0;519.0;1.0;6599.0;3.99;20200412000000
26481.0;381.0;2.0;8688.0;0.99;20200429000000
25811.0;324.0;1.0;4197.0;0.99;20200407000000
30233.0;109.0;1.0;9230.0;0.99;20200430000000
28742.0;585.0;1.0;9590.0;3.99;20200430000000
25930.0;334.0;2.0;6641.0;5.99;20200412000000
26678.0;400.0;2.0;9177.0;5.99;20200430000000
28806.0;591.0;1.0;7549.0;3.99;20200427000000
27417.0;468.0;1.0;6581.0;4.99;20200412000000
29698.0;64.0;2.0;6372.0;2.99;20200411000000
28700.0;582.0;2.0;7311.0;6.99;20200427000000
26704.0;403.0;2.0;3737.0;3.99;20200406000000
26953.0;424.0;1.0;9516.0;8.99;20200501000000
30605.0;142.0;1.0;7764.0;2.99;20200428000000
27390.0;465.0;2.0;7508.0;2.99;20200427000000
29247.0;25.0;1.0;4319.0;0.99;20200407000000
29500.0;44.0;2.0;8775.0;4.99;20200429000000
25376.0;287.0;2.0;4877.0;4.99;20200408000000
29854.0;78.0;2.0;4227.0;5.99;20200407000000
30762.0;156.0;1.0;5828.0;2.99;20200410000000
30288.0;114.0;1.0;9717.0;4.99;20200430000000
30960.0;173.0;1.0;4904.0;7.99;20200408000000
29551.0;50.0;2.0;5290.0;4.99;20200409000000
26244.0;361.0;1.0;10145.0;1.99;20200430000000
28536.0;569.0;1.0;8910.0;2.99;20200430000000
29890.0;80.0;1.0;8509.0;5.99;20200429000000
31173.0;193.0;1.0;8379.0;4.99;20200429000000
29100.0;10.0;1.0;5905.0;2.99;20200410000000
27105.0;438.0;2.0;8547.0;2.99;20200429000000
26366.0;371.0;1.0;9008.0;4.99;20200430000000
26249.0;362.0;2.0;5690.0;5.99;20200410000000
28241.0;539.0;2.0;5493.0;2.99;20200410000000
31802.0;257.0;2.0;7007.0;4.99;20200427000000
25888.0;331.0;1.0;5885.0;1.99;20200410000000
25277.0;279.0;1.0;5361.0;9.99;20200409000000
29763.0;70.0;2.0;7036.0;4.99;20200427000000
26150.0;354.0;2.0;4745.0;2.99;20200408000000
31546.0;233.0;1.0;7056.0;8.99;20200427000000
29586.0;52.0;2.0;7627.0;4.99;20200428000000
27377.0;463.0;1.0;7013.0;0.99;20200427000000
29796.0;73.0;2.0;4327.0;2.99;20200407000000
27914.0;511.0;2.0;3600.0;4.99;20200406000000
26685.0;401.0;2.0;7651.0;4.99;20200428000000
31880.0;264.0;1.0;4539.0;0.99;20200408000000
26982.0;426.0;2.0;9247.0;4.99;20200430000000
28325.0;549.0;1.0;4447.0;0.99;20200407000000
29792.0;72.0;2.0;8228.0;4.99;20200429000000
25741.0;317.0;1.0;9110.0;2.99;20200430000000
27484.0;473.0;2.0;6890.0;4.99;20200412000000
30674.0;148.0;1.0;4080.0;0.99;20200407000000
25164.0;267.0;2.0;10048.0;4.99;20200430000000
28572.0;572.0;1.0;8432.0;0.99;20200429000000
31076.0;183.0;1.0;3869.0;2.99;20200406000000
29731.0;66.0;1.0;9091.0;5.99;20200430000000
28765.0;588.0;1.0;6368.0;4.99;20200411000000
28812.0;591.0;1.0;9684.0;0.99;20200430000000
26468.0;380.0;1.0;7974.0;3.99;20200428000000
28899.0;598.0;2.0;8436.0;0.99;20200429000000
29969.0;88.0;1.0;7621.0;8.99;20200428000000
25664.0;310.0;1.0;7648.0;5.99;20200428000000
25208.0;273.0;2.0;3556.0;2.99;20200406000000
29183.0;18.0;2.0;4672.0;3.99;20200408000000
28444.0;561.0;2.0;6361.0;2.99;20200411000000
26572.0;390.0;2.0;7515.0;3.99;20200427000000
31073.0;182.0;2.0;7863.0;0.99;20200428000000
27911.0;510.0;2.0;8763.0;3.99;20200429000000
29676.0;63.0;2.0;3923.0;8.99;20200406000000
31874.0;263.0;2.0;7291.0;4.99;20200427000000
27963.0;516.0;1.0;7882.0;4.99;20200428000000
25407.0;289.0;1.0;9498.0;2.99;20200501000000
29106.0;11.0;1.0;4943.0;4.99;20200408000000
29840.0;76.0;2.0;8357.0;2.99;20200429000000
25579.0;303.0;1.0;6205.0;4.99;20200411000000
26591.0;392.0;1.0;3566.0;2.99;20200406000000
25181.0;269.0;1.0;6626.0;5.99;20200412000000
29030.0;3.0;1.0;9595.0;2.99;20200430000000
28917.0;202.0;1.0;8779.0;2.99;20200429000000
29136.0;13.0;2.0;8831.0;11.99;20200429000000
27927.0;512.0;1.0;5064.0;6.99;20200409000000
30088.0;98.0;1.0;8324.0;5.99;20200429000000
31105.0;185.0;1.0;8684.0;8.99;20200429000000
27910.0;510.0;2.0;7794.0;9.99;20200428000000
29734.0;67.0;2.0;5510.0;2.99;20200410000000
27675.0;490.0;2.0;3932.0;4.99;20200406000000
29847.0;77.0;2.0;6390.0;2.99;20200411000000
26508.0;384.0;2.0;5797.0;4.99;20200410000000
28115.0;528.0;2.0;9488.0;8.99;20200501000000
31828.0;259.0;2.0;7188.0;2.99;20200427000000
31702.0;245.0;2.0;9169.0;4.99;20200430000000
30068.0;96.0;1.0;9315.0;4.99;20200430000000
30548.0;137.0;2.0;8954.0;2.99;20200430000000
27261.0;452.0;2.0;5480.0;0.99;20200410000000
27017.0;430.0;1.0;5958.0;6.99;20200411000000
31667.0;243.0;2.0;6820.0;2.99;20200412000000
26296.0;366.0;2.0;4276.0;2.99;20200407000000
31871.0;263.0;2.0;6376.0;4.99;20200411000000
27967.0;516.0;2.0;9243.0;4.99;20200430000000
31317.0;213.0;2.0;3989.0;4.99;20200406000000
28137.0;530.0;1.0;8736.0;0.99;20200429000000
31476.0;228.0;1.0;4636.0;4.99;20200408000000
31452.0;226.0;1.0;5282.0;2.99;20200409000000
29664.0;60.0;1.0;9761.0;4.99;20200430000000
31893.0;265.0;2.0;5029.0;7.99;20200409000000
26018.0;342.0;2.0;6787.0;7.99;20200412000000
31500.0;230.0;1.0;4935.0;0.99;20200408000000
26279.0;364.0;2.0;4689.0;4.99;20200408000000
31136.0;189.0;2.0;3813.0;4.99;20200406000000
30637.0;144.0;2.0;9714.0;0.99;20200430000000
29217.0;22.0;2.0;4215.0;2.99;20200407000000
27598.0;483.0;1.0;8356.0;4.99;20200429000000
26649.0;397.0;1.0;6471.0;4.99;20200412000000
27487.0;473.0;2.0;7918.0;1.99;20200428000000
31294.0;211.0;2.0;3937.0;8.99;20200406000000
27254.0;452.0;1.0;3791.0;2.99;20200406000000
29114.0;11.0;1.0;8950.0;9.99;20200430000000
28995.0;1.0;1.0;5244.0;4.99;20200409000000
27752.0;497.0;2.0;4218.0;7.99;20200407000000
28271.0;542.0;1.0;8533.0;4.99;20200429000000
31721.0;248.0;1.0;4841.0;0.99;20200408000000
25931.0;334.0;2.0;6749.0;4.99;20200412000000
30008.0;91.0;2.0;5025.0;4.99;20200409000000
26052.0;346.0;2.0;4420.0;4.99;20200407000000
27057.0;434.0;1.0;7260.0;6.99;20200427000000
28360.0;553.0;1.0;3495.0;6.99;20200406000000
26469.0;380.0;1.0;9056.0;0.99;20200430000000
30213.0;107.0;2.0;9351.0;2.99;20200430000000
26734.0;405.0;1.0;6110.0;2.99;20200411000000
25400.0;289.0;2.0;5584.0;4.99;20200410000000
30909.0;168.0;2.0;8883.0;1.99;20200430000000
28703.0;582.0;2.0;8308.0;5.99;20200429000000
26036.0;344.0;2.0;4347.0;3.99;20200407000000
31762.0;253.0;1.0;5505.0;2.99;20200410000000
29240.0;24.0;2.0;5648.0;0.99;20200410000000
27168.0;443.0;2.0;6983.0;2.99;20200427000000
29017.0;2.0;2.0;9465.0;6.99;20200430000000
25520.0;298.0;1.0;4936.0;3.99;20200408000000
25394.0;288.0;2.0;9429.0;2.99;20200430000000
31608.0;238.0;2.0;7243.0;4.99;20200427000000
28417.0;558.0;1.0;8889.0;2.99;20200430000000
26751.0;406.0;2.0;8630.0;0.99;20200429000000
26405.0;374.0;2.0;5591.0;3.99;20200410000000
26637.0;396.0;2.0;8807.0;2.99;20200429000000
29990.0;90.0;2.0;3729.0;3.99;20200406000000
25648.0;309.0;2.0;5305.0;8.99;20200409000000
25290.0;280.0;2.0;8695.0;6.99;20200429000000
27431.0;469.0;2.0;5664.0;6.99;20200410000000
28760.0;588.0;1.0;3628.0;4.99;20200406000000
30074.0;97.0;2.0;4312.0;4.99;20200407000000
29836.0;76.0;2.0;4099.0;4.99;20200407000000
29523.0;47.0;2.0;6164.0;0.99;20200411000000
28582.0;573.0;1.0;5036.0;5.99;20200409000000
28998.0;1.0;2.0;7273.0;2.99;20200427000000
31631.0;240.0;1.0;6956.0;4.99;20200427000000
30836.0;163.0;2.0;3915.0;3.99;20200406000000
26486.0;382.0;2.0;3480.0;3.99;20200405000000
25323.0;283.0;2.0;5989.0;2.99;20200411000000
28233.0;538.0;1.0;9307.0;0.99;20200430000000
26701.0;402.0;1.0;9657.0;6.99;20200430000000
