inventory_id;film_id;store_id;last_update
1250.0;276.0;1.0;20200215000000
38.0;8.0;2.0;20200215000000
4254.0;925.0;1.0;20200215000000
1598.0;350.0;1.0;20200215000000
1774.0;385.0;1.0;20200215000000
4111.0;894.0;1.0;20200215000000
2308.0;501.0;2.0;20200215000000
3842.0;841.0;2.0;20200215000000
593.0;129.0;2.0;20200215000000
4449.0;972.0;2.0;20200215000000
543.0;118.0;2.0;20200215000000
2612.0;573.0;1.0;20200215000000
1056.0;235.0;1.0;20200215000000
2696.0;592.0;1.0;20200215000000
1601.0;350.0;2.0;20200215000000
1313.0;290.0;1.0;20200215000000
3483.0;763.0;2.0;20200215000000
3092.0;680.0;1.0;20200215000000
4399.0;961.0;2.0;20200215000000
3131.0;688.0;2.0;20200215000000
2430.0;531.0;1.0;20200215000000
4298.0;936.0;2.0;20200215000000
4525.0;988.0;1.0;20200215000000
333.0;73.0;2.0;20200215000000
153.0;31.0;2.0;20200215000000
716.0;157.0;2.0;20200215000000
413.0;91.0;1.0;20200215000000
280.0;63.0;1.0;20200215000000
1297.0;286.0;2.0;20200215000000
3726.0;814.0;2.0;20200215000000
4427.0;968.0;1.0;20200215000000
1811.0;393.0;1.0;20200215000000
2374.0;518.0;1.0;20200215000000
429.0;95.0;1.0;20200215000000
3444.0;755.0;1.0;20200215000000
4462.0;975.0;1.0;20200215000000
3529.0;772.0;2.0;20200215000000
3506.0;767.0;2.0;20200215000000
3429.0;752.0;2.0;20200215000000
3994.0;870.0;1.0;20200215000000
2350.0;511.0;2.0;20200215000000
2827.0;620.0;2.0;20200215000000
2186.0;472.0;2.0;20200215000000
1337.0;295.0;1.0;20200215000000
4011.0;873.0;2.0;20200215000000
2651.0;581.0;1.0;20200215000000
1949.0;424.0;2.0;20200215000000
4311.0;939.0;2.0;20200215000000
3428.0;752.0;2.0;20200215000000
326.0;73.0;1.0;20200215000000
3449.0;756.0;2.0;20200215000000
3873.0;846.0;2.0;20200215000000
24.0;5.0;2.0;20200215000000
2731.0;599.0;1.0;20200215000000
1696.0;369.0;2.0;20200215000000
536.0;117.0;2.0;20200215000000
1935.0;420.0;2.0;20200215000000
3680.0;805.0;1.0;20200215000000
3006.0;660.0;1.0;20200215000000
2333.0;506.0;2.0;20200215000000
3261.0;717.0;2.0;20200215000000
2335.0;507.0;2.0;20200215000000
2966.0;650.0;2.0;20200215000000
892.0;199.0;1.0;20200215000000
2402.0;525.0;1.0;20200215000000
2496.0;548.0;1.0;20200215000000
2419.0;527.0;2.0;20200215000000
3928.0;857.0;1.0;20200215000000
4181.0;911.0;1.0;20200215000000
4295.0;936.0;2.0;20200215000000
3361.0;738.0;1.0;20200215000000
114.0;22.0;2.0;20200215000000
66.0;12.0;2.0;20200215000000
2287.0;496.0;1.0;20200215000000
25.0;5.0;2.0;20200215000000
4378.0;956.0;1.0;20200215000000
3028.0;665.0;1.0;20200215000000
1680.0;366.0;2.0;20200215000000
322.0;72.0;1.0;20200215000000
4377.0;956.0;1.0;20200215000000
1275.0;282.0;2.0;20200215000000
2881.0;632.0;1.0;20200215000000
3416.0;748.0;2.0;20200215000000
583.0;127.0;1.0;20200215000000
4516.0;986.0;1.0;20200215000000
785.0;172.0;1.0;20200215000000
2938.0;645.0;2.0;20200215000000
2364.0;514.0;2.0;20200215000000
3120.0;686.0;1.0;20200215000000
134.0;26.0;2.0;20200215000000
1664.0;363.0;2.0;20200215000000
4360.0;951.0;1.0;20200215000000
3029.0;665.0;1.0;20200215000000
221.0;49.0;2.0;20200215000000
3081.0;677.0;2.0;20200215000000
2154.0;465.0;2.0;20200215000000
2125.0;460.0;2.0;20200215000000
1820.0;395.0;2.0;20200215000000
219.0;49.0;2.0;20200215000000
279.0;62.0;2.0;20200215000000
1624.0;354.0;2.0;20200215000000
693.0;151.0;2.0;20200215000000
2498.0;549.0;1.0;20200215000000
317.0;71.0;2.0;20200215000000
4485.0;980.0;1.0;20200215000000
2542.0;557.0;2.0;20200215000000
2277.0;492.0;1.0;20200215000000
2325.0;505.0;2.0;20200215000000
2120.0;460.0;1.0;20200215000000
4128.0;897.0;1.0;20200215000000
4430.0;969.0;1.0;20200215000000
1368.0;301.0;2.0;20200215000000
4566.0;997.0;1.0;20200215000000
404.0;89.0;2.0;20200215000000
1074.0;239.0;2.0;20200215000000
4275.0;930.0;2.0;20200215000000
263.0;58.0;2.0;20200215000000
4445.0;972.0;1.0;20200215000000
3916.0;855.0;1.0;20200215000000
402.0;89.0;2.0;20200215000000
3467.0;760.0;1.0;20200215000000
635.0;138.0;2.0;20200215000000
3954.0;862.0;2.0;20200215000000
703.0;154.0;1.0;20200215000000
2363.0;514.0;2.0;20200215000000
522.0;115.0;2.0;20200215000000
562.0;122.0;1.0;20200215000000
1345.0;296.0;1.0;20200215000000
95.0;19.0;1.0;20200215000000
1456.0;319.0;2.0;20200215000000
4213.0;916.0;1.0;20200215000000
3511.0;768.0;2.0;20200215000000
1866.0;407.0;1.0;20200215000000
2358.0;513.0;2.0;20200215000000
2090.0;453.0;1.0;20200215000000
4083.0;890.0;2.0;20200215000000
659.0;143.0;1.0;20200215000000
1287.0;284.0;2.0;20200215000000
1531.0;334.0;2.0;20200215000000
4036.0;879.0;1.0;20200215000000
4341.0;946.0;2.0;20200215000000
1785.0;388.0;1.0;20200215000000
3803.0;833.0;1.0;20200215000000
3918.0;855.0;2.0;20200215000000
4329.0;944.0;1.0;20200215000000
1565.0;344.0;1.0;20200215000000
2493.0;546.0;2.0;20200215000000
3158.0;693.0;2.0;20200215000000
2763.0;606.0;2.0;20200215000000
3054.0;670.0;2.0;20200215000000
4538.0;991.0;1.0;20200215000000
2280.0;493.0;2.0;20200215000000
1689.0;368.0;1.0;20200215000000
510.0;113.0;2.0;20200215000000
1716.0;374.0;2.0;20200215000000
895.0;199.0;2.0;20200215000000
864.0;190.0;2.0;20200215000000
1279.0;283.0;1.0;20200215000000
2804.0;616.0;1.0;20200215000000
2822.0;619.0;2.0;20200215000000
3060.0;672.0;2.0;20200215000000
104.0;21.0;2.0;20200215000000
2370.0;516.0;2.0;20200215000000
2730.0;599.0;1.0;20200215000000
999.0;223.0;2.0;20200215000000
566.0;122.0;2.0;20200215000000
2109.0;457.0;2.0;20200215000000
1111.0;246.0;2.0;20200215000000
1891.0;412.0;1.0;20200215000000
2339.0;508.0;2.0;20200215000000
94.0;19.0;1.0;20200215000000
4253.0;924.0;2.0;20200215000000
4333.0;945.0;1.0;20200215000000
1544.0;338.0;2.0;20200215000000
2222.0;481.0;1.0;20200215000000
1683.0;367.0;1.0;20200215000000
4286.0;933.0;1.0;20200215000000
3682.0;805.0;2.0;20200215000000
2655.0;582.0;2.0;20200215000000
3115.0;684.0;2.0;20200215000000
1235.0;273.0;2.0;20200215000000
1044.0;233.0;1.0;20200215000000
4066.0;886.0;1.0;20200215000000
2102.0;456.0;2.0;20200215000000
4484.0;979.0;2.0;20200215000000
2445.0;534.0;1.0;20200215000000
4205.0;914.0;2.0;20200215000000
4153.0;902.0;1.0;20200215000000
1232.0;273.0;1.0;20200215000000
2179.0;471.0;1.0;20200215000000
3772.0;825.0;1.0;20200215000000
4117.0;895.0;1.0;20200215000000
1702.0;370.0;2.0;20200215000000
4304.0;938.0;1.0;20200215000000
3351.0;736.0;1.0;20200215000000
653.0;141.0;2.0;20200215000000
3270.0;720.0;2.0;20200215000000
672.0;147.0;1.0;20200215000000
2042.0;444.0;1.0;20200215000000
1513.0;330.0;2.0;20200215000000
2619.0;574.0;2.0;20200215000000
4469.0;976.0;2.0;20200215000000
225.0;50.0;2.0;20200215000000
3689.0;807.0;1.0;20200215000000
1448.0;317.0;1.0;20200215000000
3750.0;820.0;1.0;20200215000000
4056.0;883.0;2.0;20200215000000
3358.0;737.0;2.0;20200215000000
2949.0;647.0;2.0;20200215000000
54.0;11.0;1.0;20200215000000
2641.0;579.0;1.0;20200215000000
629.0;137.0;2.0;20200215000000
912.0;203.0;2.0;20200215000000
1158.0;255.0;2.0;20200215000000
3465.0;760.0;1.0;20200215000000
1243.0;274.0;2.0;20200215000000
4070.0;887.0;1.0;20200215000000
3792.0;830.0;2.0;20200215000000
4148.0;901.0;1.0;20200215000000
548.0;119.0;2.0;20200215000000
1522.0;333.0;1.0;20200215000000
3566.0;779.0;2.0;20200215000000
930.0;206.0;2.0;20200215000000
3392.0;744.0;2.0;20200215000000
1315.0;291.0;1.0;20200215000000
958.0;213.0;1.0;20200215000000
1876.0;409.0;1.0;20200215000000
2116.0;458.0;2.0;20200215000000
63.0;12.0;2.0;20200215000000
2518.0;554.0;1.0;20200215000000
2144.0;464.0;1.0;20200215000000
3247.0;715.0;1.0;20200215000000
945.0;210.0;2.0;20200215000000
1857.0;405.0;2.0;20200215000000
170.0;37.0;1.0;20200215000000
2933.0;644.0;2.0;20200215000000
3969.0;865.0;1.0;20200215000000
718.0;157.0;2.0;20200215000000
3814.0;835.0;1.0;20200215000000
979.0;218.0;2.0;20200215000000
798.0;174.0;1.0;20200215000000
375.0;83.0;1.0;20200215000000
3597.0;786.0;2.0;20200215000000
3407.0;747.0;1.0;20200215000000
3497.0;766.0;1.0;20200215000000
3046.0;668.0;2.0;20200215000000
4071.0;887.0;2.0;20200215000000
299.0;67.0;2.0;20200215000000
2054.0;446.0;1.0;20200215000000
2318.0;503.0;1.0;20200215000000
2907.0;638.0;2.0;20200215000000
939.0;208.0;1.0;20200215000000
523.0;115.0;2.0;20200215000000
588.0;129.0;1.0;20200215000000
4154.0;902.0;1.0;20200215000000
287.0;65.0;2.0;20200215000000
2799.0;614.0;2.0;20200215000000
3924.0;856.0;2.0;20200215000000
2537.0;556.0;2.0;20200215000000
2920.0;641.0;2.0;20200215000000
406.0;90.0;1.0;20200215000000
4335.0;945.0;1.0;20200215000000
2686.0;590.0;1.0;20200215000000
4552.0;993.0;2.0;20200215000000
3280.0;723.0;1.0;20200215000000
4274.0;930.0;1.0;20200215000000
1615.0;353.0;1.0;20200215000000
2679.0;588.0;2.0;20200215000000
2775.0;609.0;2.0;20200215000000
992.0;220.0;2.0;20200215000000
4252.0;924.0;2.0;20200215000000
213.0;48.0;1.0;20200215000000
4487.0;980.0;1.0;20200215000000
3733.0;816.0;1.0;20200215000000
712.0;155.0;2.0;20200215000000
4375.0;956.0;1.0;20200215000000
2192.0;474.0;2.0;20200215000000
99.0;20.0;1.0;20200215000000
2201.0;476.0;2.0;20200215000000
2278.0;493.0;2.0;20200215000000
3487.0;764.0;1.0;20200215000000
815.0;177.0;2.0;20200215000000
3186.0;698.0;2.0;20200215000000
1713.0;374.0;1.0;20200215000000
1200.0;267.0;1.0;20200215000000
3696.0;809.0;2.0;20200215000000
4037.0;879.0;2.0;20200215000000
67.0;13.0;2.0;20200215000000
1809.0;392.0;2.0;20200215000000
723.0;158.0;2.0;20200215000000
377.0;83.0;2.0;20200215000000
2795.0;614.0;1.0;20200215000000
352.0;78.0;1.0;20200215000000
65.0;12.0;2.0;20200215000000
2395.0;523.0;1.0;20200215000000
2539.0;557.0;1.0;20200215000000
2535.0;556.0;2.0;20200215000000
946.0;210.0;2.0;20200215000000
2771.0;609.0;1.0;20200215000000
498.0;111.0;2.0;20200215000000
3567.0;780.0;2.0;20200215000000
3832.0;839.0;2.0;20200215000000
4393.0;960.0;2.0;20200215000000
3033.0;665.0;2.0;20200215000000
2996.0;657.0;1.0;20200215000000
3337.0;734.0;1.0;20200215000000
445.0;99.0;1.0;20200215000000
3408.0;747.0;2.0;20200215000000
3848.0;843.0;1.0;20200215000000
435.0;96.0;1.0;20200215000000
540.0;118.0;1.0;20200215000000
4227.0;919.0;1.0;20200215000000
4296.0;936.0;2.0;20200215000000
3627.0;791.0;2.0;20200215000000
2096.0;455.0;1.0;20200215000000
3971.0;865.0;1.0;20200215000000
3493.0;765.0;1.0;20200215000000
2320.0;504.0;1.0;20200215000000
58.0;11.0;2.0;20200215000000
451.0;100.0;1.0;20200215000000
3649.0;797.0;1.0;20200215000000
414.0;91.0;1.0;20200215000000
2772.0;609.0;1.0;20200215000000
275.0;61.0;1.0;20200215000000
3582.0;784.0;1.0;20200215000000
3737.0;817.0;1.0;20200215000000
735.0;160.0;2.0;20200215000000
3404.0;746.0;2.0;20200215000000
9.0;2.0;2.0;20200215000000
2260.0;489.0;1.0;20200215000000
740.0;162.0;1.0;20200215000000
1357.0;299.0;1.0;20200215000000
765.0;167.0;1.0;20200215000000
4526.0;988.0;1.0;20200215000000
2854.0;625.0;2.0;20200215000000
365.0;80.0;1.0;20200215000000
3213.0;706.0;2.0;20200215000000
496.0;110.0;1.0;20200215000000
2249.0;486.0;1.0;20200215000000
3202.0;704.0;1.0;20200215000000
2611.0;572.0;2.0;20200215000000
3633.0;793.0;1.0;20200215000000
1792.0;389.0;2.0;20200215000000
1917.0;417.0;1.0;20200215000000
793.0;173.0;2.0;20200215000000
2306.0;501.0;1.0;20200215000000
471.0;103.0;2.0;20200215000000
3739.0;818.0;1.0;20200215000000
3499.0;767.0;1.0;20200215000000
2267.0;489.0;2.0;20200215000000
2232.0;483.0;1.0;20200215000000
1630.0;356.0;1.0;20200215000000
3793.0;830.0;2.0;20200215000000
493.0;110.0;1.0;20200215000000
4509.0;985.0;1.0;20200215000000
2688.0;590.0;1.0;20200215000000
4217.0;917.0;1.0;20200215000000
2699.0;592.0;2.0;20200215000000
1179.0;263.0;1.0;20200215000000
2773.0;609.0;1.0;20200215000000
3805.0;833.0;2.0;20200215000000
210.0;47.0;2.0;20200215000000
973.0;216.0;2.0;20200215000000
4039.0;879.0;2.0;20200215000000
1850.0;403.0;1.0;20200215000000
72.0;15.0;1.0;20200215000000
3421.0;749.0;2.0;20200215000000
2796.0;614.0;1.0;20200215000000
1669.0;364.0;1.0;20200215000000
4216.0;916.0;2.0;20200215000000
3122.0;686.0;1.0;20200215000000
421.0;92.0;2.0;20200215000000
544.0;119.0;1.0;20200215000000
1154.0;255.0;1.0;20200215000000
3602.0;787.0;1.0;20200215000000
3552.0;776.0;2.0;20200215000000
4397.0;961.0;1.0;20200215000000
42.0;9.0;1.0;20200215000000
2427.0;530.0;1.0;20200215000000
3983.0;868.0;1.0;20200215000000
3677.0;804.0;2.0;20200215000000
4013.0;873.0;2.0;20200215000000
4458.0;973.0;2.0;20200215000000
3379.0;741.0;1.0;20200215000000
2349.0;511.0;2.0;20200215000000
2939.0;645.0;2.0;20200215000000
3779.0;827.0;2.0;20200215000000
1440.0;315.0;2.0;20200215000000
2365.0;514.0;2.0;20200215000000
2444.0;533.0;1.0;20200215000000
137.0;27.0;1.0;20200215000000
3654.0;798.0;1.0;20200215000000
923.0;205.0;1.0;20200215000000
4532.0;989.0;1.0;20200215000000
1605.0;351.0;1.0;20200215000000
1778.0;387.0;1.0;20200215000000
69.0;13.0;2.0;20200215000000
572.0;124.0;2.0;20200215000000
457.0;101.0;1.0;20200215000000
440.0;97.0;2.0;20200215000000
3082.0;677.0;2.0;20200215000000
4208.0;915.0;1.0;20200215000000
11.0;2.0;2.0;20200215000000
2768.0;608.0;2.0;20200215000000
4226.0;919.0;1.0;20200215000000
1600.0;350.0;2.0;20200215000000
3975.0;866.0;2.0;20200215000000
2014.0;438.0;2.0;20200215000000
3512.0;768.0;2.0;20200215000000
1151.0;254.0;2.0;20200215000000
738.0;162.0;1.0;20200215000000
194.0;43.0;2.0;20200215000000
1796.0;390.0;1.0;20200215000000
609.0;132.0;1.0;20200215000000
3299.0;726.0;2.0;20200215000000
30.0;6.0;2.0;20200215000000
1010.0;226.0;2.0;20200215000000
1952.0;425.0;2.0;20200215000000
2336.0;507.0;2.0;20200215000000
3854.0;843.0;2.0;20200215000000
1270.0;281.0;2.0;20200215000000
2662.0;584.0;1.0;20200215000000
663.0;143.0;2.0;20200215000000
2.0;1.0;1.0;20200215000000
2332.0;506.0;1.0;20200215000000
4021.0;875.0;2.0;20200215000000
3348.0;735.0;2.0;20200215000000
363.0;79.0;2.0;20200215000000
1321.0;292.0;1.0;20200215000000
2900.0;637.0;2.0;20200215000000
3304.0;727.0;2.0;20200215000000
3988.0;869.0;2.0;20200215000000
1532.0;335.0;1.0;20200215000000
1230.0;273.0;1.0;20200215000000
3653.0;797.0;2.0;20200215000000
1499.0;328.0;2.0;20200215000000
2885.0;633.0;2.0;20200215000000
29.0;6.0;2.0;20200215000000
3320.0;730.0;2.0;20200215000000
4549.0;993.0;1.0;20200215000000
3111.0;683.0;2.0;20200215000000
1885.0;410.0;2.0;20200215000000
3147.0;691.0;1.0;20200215000000
1143.0;253.0;1.0;20200215000000
2979.0;652.0;1.0;20200215000000
3002.0;658.0;2.0;20200215000000
3055.0;670.0;2.0;20200215000000
182.0;40.0;2.0;20200215000000
3139.0;689.0;2.0;20200215000000
1829.0;397.0;2.0;20200215000000
2221.0;480.0;2.0;20200215000000
4084.0;890.0;2.0;20200215000000
1650.0;360.0;1.0;20200215000000
306.0;69.0;1.0;20200215000000
334.0;74.0;1.0;20200215000000
734.0;160.0;2.0;20200215000000
3905.0;852.0;1.0;20200215000000
1786.0;388.0;1.0;20200215000000
2226.0;481.0;2.0;20200215000000
4363.0;951.0;2.0;20200215000000
2728.0;598.0;1.0;20200215000000
1208.0;269.0;1.0;20200215000000
3879.0;848.0;1.0;20200215000000
841.0;184.0;1.0;20200215000000
3914.0;854.0;2.0;20200215000000
1604.0;351.0;1.0;20200215000000
1661.0;363.0;1.0;20200215000000
2353.0;512.0;1.0;20200215000000
1040.0;232.0;2.0;20200215000000
521.0;115.0;1.0;20200215000000
273.0;61.0;1.0;20200215000000
1636.0;357.0;2.0;20200215000000
1474.0;322.0;2.0;20200215000000
1975.0;430.0;2.0;20200215000000
1916.0;416.0;2.0;20200215000000
3729.0;815.0;1.0;20200215000000
752.0;164.0;2.0;20200215000000
799.0;174.0;2.0;20200215000000
2546.0;559.0;1.0;20200215000000
904.0;200.0;2.0;20200215000000
3637.0;794.0;1.0;20200215000000
3154.0;693.0;1.0;20200215000000
2236.0;484.0;1.0;20200215000000
3301.0;727.0;1.0;20200215000000
3317.0;730.0;1.0;20200215000000
709.0;155.0;1.0;20200215000000
364.0;80.0;1.0;20200215000000
2319.0;504.0;1.0;20200215000000
3955.0;862.0;2.0;20200215000000
1819.0;395.0;2.0;20200215000000
